graph,algorithm,crossings,crossings_pct_vs_baseline,crossings_pct_vs_ebc,mean_edge_length,mean_edge_length_pct_vs_baseline,mean_edge_length_pct_vs_ebc,path_continuity,path_continuity_pct_vs_baseline,path_continuity_pct_vs_ebc,runtime_s
fullerene_structures/C540,cf+rep+exp,243,-10.0,-6.538461538461538,0.0494863829650608,-2.0055582186847407,-4.159292402143366,60.79621849267858,0.7614599020584307,0.5663474624662642,104.22
fullerene_structures/C500,cf+rep+exp,230,-2.542372881355932,-5.349794238683128,0.0528866334818701,1.520015117333034,-1.4358936097229433,60.66962189094717,0.32108981314427804,0.6693107489479726,121.31
ugandan_village/friendship-6,cf+rep+exp,12338,-23.022211130521587,-15.879184563987183,0.1145366872627223,-23.701069485389656,20.463858940715873,72.43072444865231,-0.013638946836910701,-4.326078814611955,52.09
ugandan_village/friendship-2,cf+rep+exp,13731,-22.15986394557823,-15.60540872771973,0.1154859482619311,-19.505171896620976,26.189005367661768,75.48716016852691,-0.889080506419772,1.080125515830315,57.44
ugandan_village/friendship-1,cf+rep+exp,5269,-29.436185884558725,-25.060446593656664,0.104757009384714,-23.849520072025193,-6.784560952234225,73.8417368923303,-1.0476338824413391,-4.24580020911432,84.52
ugandan_village/friendship-5,cf+rep+exp,13019,-26.371451193303926,-19.386996904024766,0.0689304717820625,-45.192285281353044,-41.20570270976539,74.62269904928736,-2.1115303660431075,-0.3669132303011722,96.08
ugandan_village/friendship-15,cf+rep+exp,1018,-31.540013449899124,-27.954706298655342,0.1096567141434949,-14.360677041584161,-3.70499741637012,67.50565784143042,1.760990482905886,0.42308817113686625,22.26
ugandan_village/friendship-17,cf+rep+exp,1670,-28.20292347377472,-25.112107623318387,0.1441929575756084,-6.645037223145384,47.76289109764225,67.58106160904671,11.26592260651558,8.24483120112396,15.89
ugandan_village/friendship-7,cf+rep+exp,22166,-21.268736236414007,-17.451214062267244,0.1291627699481332,-37.0132738983306,7.471143937974928,78.17450011190236,0.8191288704715062,1.0250416592769698,85.55
ugandan_village/friendship-14,cf+rep+exp,7323,-24.10612498704529,-17.263586035476216,0.1125975829769873,-26.865090520629206,32.42910761138539,73.48508063003518,-0.03525393221280297,-1.684936361188223,71.83
ugandan_village/friendship-13,cf+rep+exp,21070,-21.48606349679535,-16.824569714195484,0.1295065065981315,-14.610030209583142,47.923950830745326,79.67080779211662,-0.42762781444563586,0.3157763683907196,92.87
ugandan_village/health-advice_5,cf+rep+exp,2154,-32.813474734872116,-21.92823486770569,0.1097824988912913,-2.123158287096182,-8.641482141489865,64.43791613073337,4.911324613220903,3.2220860030709377,19.24
ugandan_village/health-advice_2,cf+rep+exp,2370,-33.89121338912134,-21.704658077304263,0.1048794906243617,-14.970289678904537,10.031611962411349,63.474349897550255,1.3566572738996743,1.3229066608136633,43.49
ugandan_village/health-advice_3,cf+rep+exp,12745,-24.719432959243946,-16.932803232744575,0.1490783353387105,24.693023489704185,77.29827607097378,69.21295413854968,3.004487104896392,3.0061523940410337,41.18
ugandan_village/health-advice_1,cf+rep+exp,2778,-37.04962610469069,-25.502815768302494,0.1009104330645301,-14.237564516994716,3.801340116821122,64.89515412877647,-0.22054814534352696,-5.511715060887269,58.44
ugandan_village/friendship-12,cf+rep+exp,20740,-21.305255169797004,-20.411374189339575,0.0897130207812764,-32.35863514630997,9.460223990565389,74.45182539292252,2.1682266418318386,-0.009850711460760811,119.78
ugandan_village/health-advice_6,cf+rep+exp,1102,-39.74849644614544,-23.41904100069493,0.1185012137704692,-6.428184090065737,20.82766231652216,61.90165554049372,-0.009192236332756771,1.7949659907522646,22.07
ugandan_village/health-advice_7,cf+rep+exp,6621,-24.564201891306826,-21.34711332858161,0.1003605463683726,-33.8416998068032,10.856386055194681,72.95661121928201,-1.833852761931447,-2.7313862471250205,37.78
ugandan_village/health-advice_13,cf+rep+exp,716,-34.06998158379374,-31.417624521072796,0.0958615724230617,-17.0086634657291,-11.980570788628812,64.19915587633766,1.3681916564828305,-4.236096852356512,27.27
ugandan_village/health-advice_12,cf+rep+exp,4759,-25.60575269657652,-20.73617588274484,0.1057061696902227,-18.331418145357016,-10.74563991099182,70.22980943913602,-0.8063154555270611,-0.28570343392594083,36.84
ugandan_village/health-advice_15,cf+rep+exp,222,-36.75213675213675,-34.51327433628319,0.1073180851832209,-8.59105667060156,-8.175444215445092,62.27395718820297,13.29186635240364,14.150372783068258,10.43
ugandan_village/health-advice_14,cf+rep+exp,1710,-44.044502617801044,-24.80211081794195,0.1252194954254571,-5.663358577410523,43.238382130673735,71.71127638762583,2.272215464384514,1.9039102909434262,24.41
ugandan_village/health-advice_17,cf+rep+exp,316,-29.77777777777778,-20.2020202020202,0.1160330270392716,-26.594627943809716,-22.915457672065873,63.5987999816662,6.41655553044573,5.343474184430598,5.38
urban_streets/brasilia,cf+rep+exp,4,0.0,0.0,0.0464725757114764,9.793402779726309,7.710084566705368,56.858410795360065,21.354643584016223,21.3957266733109,5.34
urban_streets/irvine2,cf+rep+exp,0,-100.0,-100.0,0.0510572880275904,30.534159930016386,15.595435854785451,53.57579309147498,17.473950050672652,19.639752398573727,6.53
ugandan_village/health-advice_9,cf+rep+exp,9560,-26.171905166422118,-21.063495995376105,0.1164870395752639,-16.904517107340045,-19.948762986036414,65.51032671877267,1.0761970122184903,-1.6921765410731158,82.53
ugandan_village/health-advice_11,cf+rep+exp,3443,-35.88454376163873,-24.545255314486084,0.0985695888637321,-11.680319608252836,18.233079762255148,65.62329421666826,1.4560486216952282,-2.2016279097086997,87.52
urban_streets/los-angeles,cf+rep+exp,5,-44.44444444444444,-16.666666666666668,0.0418176957783951,-4.67256861816764,-0.5178929837139064,51.57124730960808,5.64507364087056,6.803100049699653,15.27
urban_streets/new-delhi,cf+rep+exp,0,-100.0,-100.0,0.0405366677418241,10.762114777808149,8.13533242930142,55.78213585041196,12.836850763725547,12.351203635678404,13.2
urban_streets/new-york,cf+rep+exp,22,-62.71186440677966,-29.032258064516128,0.0436250820776909,-13.56768591884975,-9.89866197509722,46.60831660811476,5.07075939863445,4.340926485024811,17.44
urban_streets/london,cf+rep+exp,2,-50.0,-33.333333333333336,0.0295605518628594,0.8299797108722322,-0.20710753731938297,54.01830886699655,10.970660368223449,11.152795692137499,62.71
ugandan_village/health-advice_10,cf+rep+exp,17222,-29.09839440098806,-18.2124709122857,0.099796210954542,-15.226507701498626,12.831000928473472,71.70816064532369,1.0747139311421408,1.3250530948493664,131.9
urban_streets/walnut-creek,cf+rep+exp,1,-83.33333333333333,,0.0511674597364177,13.052253482893216,32.74169239054198,60.56525250558139,21.810519380372952,19.46238734722832,5.2
zebras,cf+rep+exp,495,-13.763066202090592,6.681034482758621,0.1705605015824589,9.671658652638433,57.928135591625185,28.536326901409872,-1.520241562989843,-17.608107041596213,1.07
windsurfers,cf+rep+exp,3632,-19.306820706509665,-11.972855065438681,0.1993133615418867,-15.63568204741046,-12.663663548943521,24.743666525546757,-31.480549868133323,-14.12234781855201,9.97
urban_streets/bologna,cf+rep+exp,3,-82.3529411764706,-72.72727272727273,0.0284987959919171,3.9424955625493703,4.770087237402922,54.036582016529564,11.58434604709751,10.317061154673635,96.24
urban_streets/vienna,cf+rep+exp,1,-75.0,-75.0,0.0361729592629301,1.4746709710305765,0.6008381111158095,50.55840123099243,3.928883840173928,3.5059515031308375,45.62
urban_streets/savannah,cf+rep+exp,0,-100.0,-100.0,0.0297292039456291,-0.9294648912754396,1.3616899823807114,46.69194634960541,1.6424382331527168,1.3531071272871713,67.69
ugandan_village/health-advice_16,cf+rep+exp,12649,-37.42765273311897,-25.11396601740572,0.0805716426520077,-28.123606505554044,-13.95019929569484,67.62099052023788,1.5994623405897563,-5.175093333253306,152.35
ceo_club,cf+aesthetic,113,-35.42857142857143,-30.246913580246915,0.1838791082884597,-17.62130032187738,-2.588317263625451,81.13092428352672,7.065354858570246,6.773152280246926,3.87
dutch_criticism,cf+aesthetic,111,-40.0,-13.953488372093023,0.2101486588463807,59.27485101579213,116.15802068679564,60.897914293426886,21.655035051586285,23.911519599405572,1.4
dolphins,cf+aesthetic,175,-31.640625,-22.22222222222222,0.076888966081038,-15.357409369730245,-26.264684356571028,43.57421392721053,4.852204271898445,-3.893062890563374,6.12
blumenau_drug,cf+aesthetic,314,-51.61787365177196,-46.59863945578231,0.141912194241821,10.324251210521961,37.835480503928494,69.45035106057661,13.616355595149944,6.365368860145705,7.92
elite,cf+aesthetic,109,-36.25730994152047,-12.8,0.1806693147698124,2.7673024313926238,8.87435135762377,64.77231866903419,3.569784304531699,5.0930292528478125,3.92
cs_department,cf+aesthetic,2568,-14.82587064676617,-14.82587064676617,0.1455383318249404,-15.335802917660821,-9.002882129067864,50.14971726089185,6.093854172857837,8.191215415404226,18.12
fullerene_structures/C180,cf+aesthetic,75,-10.714285714285714,-8.536585365853659,0.0842635459973082,-5.829378832873473,-6.558378458342729,61.367114672393726,0.9048275592003081,1.4980370790794888,10.89
adjnoun,cf+aesthetic,4952,-26.907749077490774,-20.25764895330113,0.1294157403629945,-12.261149789040239,43.25800705171418,61.66862141088449,-5.168265662449543,-5.540860926127603,40.26
celegans_interactomes/BPmaps,cf+aesthetic,70,-56.52173913043478,-22.22222222222222,0.0411951436305855,-11.817309340643064,0.375121980309223,62.48037173861613,23.337240222833984,20.434001867441953,42.78
fullerene_structures/C240,cf+aesthetic,103,-6.363636363636363,-6.363636363636363,0.071102330583063,-8.730321297739565,-8.559062023451805,60.9380767874813,0.2725619238285305,0.5369537319111924,19.64
fullerene_structures/C260,cf+aesthetic,109,-15.503875968992247,-12.8,0.0731219110965451,-0.2048761159878503,-1.582261325061626,61.49243438793342,1.3274459350843293,1.180815271471033,22.0
football,cf+aesthetic,3177,-42.65342960288809,-30.511811023622048,0.1437955703639642,-21.594765225287272,-7.558066901117221,68.91323765482163,6.924949296393132,2.8643085830887514,61.78
football_tsevans,cf+aesthetic,3177,-42.65342960288809,-30.511811023622048,0.1437955703639642,-21.594765225287272,-7.558066901117221,68.91323765482163,6.924949296393132,2.8643085830887514,61.58
fullerene_structures/C320,cf+aesthetic,140,-13.580246913580247,-8.49673202614379,0.0646331786898317,-2.990806596355396,0.6481606452036759,61.24394080459534,1.0319670747616871,3.177087178291024,26.99
fullerene_structures/C60,cf+aesthetic,22,-8.333333333333334,0.0,0.1488953004336907,-3.8471123370199756,0.07932030014550594,64.20766182964897,1.3995991780935653,1.1121074676404763,3.63
kangaroo,cf+aesthetic,279,-40.128755364806864,-33.729216152019,0.2751519348803984,17.328142313432338,86.29613648028811,12.572581606384782,-41.67455520293353,-52.39564182226156,1.44
karate/77,cf+aesthetic,48,-28.35820895522388,-7.6923076923076925,0.1303567329487604,-14.026233440874561,6.090225162730117,32.668066703598484,-15.973353999818993,-13.01183944350552,1.59
karate/78,cf+aesthetic,52,-23.529411764705884,-8.771929824561404,0.1490348395852859,-7.375437385148687,17.13287612082243,42.71318216400906,11.387229486958647,13.928226717436692,1.71
interactome_pdz,cf+aesthetic,52,-40.90909090909091,-31.57894736842105,0.0618626462229613,-8.905408277370238,3.246526250248908,59.474252627568355,25.63432926042723,14.8273826459929,9.78
game_thrones,cf+aesthetic,1520,-31.838565022421523,-16.068470458310326,0.1044716983016149,10.695635234980386,12.895571570946002,53.86515241573016,16.991659761638587,13.927990866908576,18.49
lesmis,cf+aesthetic,416,-43.935309973045825,-39.27007299270073,0.1119727682991363,5.784355747057424,37.853909755096645,59.657554130558246,31.954914987048525,28.89472871522573,12.87
malaria_genes/HVR_3,cf+aesthetic,30,-51.61290322580645,-40.0,0.143352747194245,-8.231704696884766,-1.184825419613804,10.595828319570016,-55.60046486714679,-42.9102996400578,0.92
facebook_organizations/S2,cf+aesthetic,6593,-26.1371274927179,-22.14218233349079,0.0763771706471125,-22.06912876353033,-15.180352544913765,53.637731555771424,8.243562915276495,4.598309674927038,86.07
macaque_neural,cf+aesthetic,2267,-14.581763376036172,-12.975047984644913,0.1606913728327564,-18.80264641916411,-10.196927937783107,35.227469154457275,-5.580760871212371,-9.748138193894563,9.29
marvel_partnerships,cf+aesthetic,4,-80.95238095238095,-55.55555555555556,0.0509862347016341,36.49632664900432,64.02694903548998,63.746192380785025,35.35900037958969,25.706777695761986,9.35
montreal,cf+aesthetic,124,-27.058823529411764,-10.144927536231885,0.2575453855247614,44.939615748716456,125.41532383692078,46.35450241954552,2.7004414816230597,2.0994184898708754,1.48
new_guinea_tribes,cf+aesthetic,67,-40.70796460176991,-20.238095238095237,0.1911525673839261,-34.83554278470583,-26.91955156762841,30.14966733399258,14.276803480363496,-23.436110579340458,0.9
mist/ppi_zebrafish,cf+aesthetic,6,-45.45454545454545,20.0,0.0815300395331492,-8.167620649442489,1.0614899514851792,57.08091021996693,57.20352198387178,57.214583915137155,11.12
november17,cf+aesthetic,82,-15.463917525773196,-8.88888888888889,0.2170478892332412,3.9614501142745264,34.04913593230177,29.079783772856167,-16.252393348400073,1.6755601660888564,1.58
mist/genetic_mouse,cf+aesthetic,2,-85.71428571428571,-80.0,0.0572395272865642,33.11922069019732,44.35775933498394,61.6641948605821,23.788262210094405,18.22055196447281,10.78
plant_pol_vazquez/All sites pooled,cf+aesthetic,122,-50.204081632653065,-35.1063829787234,0.1578514219639539,-6.99073645877425,24.29169810411561,64.02019845763634,14.948019891595312,10.70709829984,8.12
london_transport,cf+aesthetic,33,-48.4375,3.125,0.0284352646078845,0.5415900367912948,-2.3253181630275095,55.5608596936916,35.178789458669016,30.532881107831553,33.58
terrorists_911,cf+aesthetic,140,-13.580246913580247,-9.090909090909092,0.120359066660823,12.502967584503434,27.998128427664156,54.59732543763667,23.238447918610387,9.288620218715765,3.58
revolution,cf+aesthetic,4,-20.0,-20.0,0.0958347757644102,-38.09057654391265,-24.198240062277,52.9489412322165,49.759088559939435,43.41064743107875,7.88
train_terrorists,cf+aesthetic,716,-35.37906137184115,-20.444444444444443,0.0999628901515139,-4.725675648791786,8.719845667291814,47.955600602349136,27.944011933452476,18.577205575835542,7.3
polbooks,cf+aesthetic,1559,-35.578512396694215,-31.832094446873633,0.0787602863098055,-18.01878970069462,-7.556752030649665,42.55901699908067,12.299733155123528,5.912718716751236,19.39
fullerene_structures/C500,cf+aesthetic,228,-3.389830508474576,-6.172839506172839,0.0509481119221919,-2.201128110875495,-5.048690126889574,60.86591235031845,0.6456686087637088,0.9950161783805244,111.14
fullerene_structures/C540,cf+aesthetic,242,-10.37037037037037,-6.923076923076923,0.0486765855705182,-3.6091436674372526,-5.727634047938334,60.63931354664606,0.5014113033122073,0.30680241653242785,101.8
ugandan_village/friendship-2,cf+aesthetic,13201,-25.164399092970523,-18.862937922556853,0.1508323015134873,5.131579776510695,64.81120336937484,77.48368946200397,1.7322640193328425,3.7535527732625473,52.36
ugandan_village/friendship-6,cf+aesthetic,12123,-24.363613676066883,-17.34506033953774,0.1410385625317352,-6.046772089664329,48.33718267975393,74.09455869721049,2.283186511907363,-2.128316083756568,48.88
ugandan_village/friendship-1,cf+aesthetic,5144,-31.11021829382617,-26.838287583558525,0.136678477354477,-0.6450097468418131,21.619969392107986,75.58417719398619,1.2873408611626607,-1.9862924592935147,77.16
ugandan_village/friendship-5,cf+aesthetic,12451,-29.58375749349621,-22.904024767801857,0.1381566942755142,9.850585532973994,17.840855370213866,78.10905946526839,2.4618030842436527,4.287928450062814,94.32
ugandan_village/friendship-15,cf+aesthetic,990,-33.422999327505046,-29.936305732484076,0.1395466419781052,8.982655858964783,22.54283155187601,69.22203055830174,4.348326023238437,2.9764067253502167,27.19
ugandan_village/friendship-17,cf+aesthetic,1624,-30.180567497850387,-27.17488789237668,0.1648247635806779,6.712629572839414,68.90549996795555,68.51817552646015,12.808793377199875,9.745809957472217,19.65
ugandan_village/friendship-14,cf+aesthetic,7094,-26.47942791999171,-19.850864309117615,0.1362312244430187,-11.514457020446795,60.22528197148365,76.54646705058043,4.129274615913948,2.410866462710183,75.23
ugandan_village/friendship-7,cf+aesthetic,21893,-22.23840306883569,-18.46789810814837,0.1553647493301837,-24.23577695148181,29.272756730569746,78.48932904215985,1.225153577330489,1.4318956301917911,91.24
ugandan_village/friendship-13,cf+aesthetic,20330,-24.24355343568341,-19.745776093478604,0.1519991490779021,0.22046836771357803,73.61532825748476,82.56487140314253,3.189365498307694,3.959774038868712,103.85
ugandan_village/health-advice_5,cf+aesthetic,2092,-34.74734872114785,-24.175425878941645,0.1474159384420389,31.429022098851046,22.676216890654075,67.29322935379967,9.560058005060988,7.7959674190853345,25.2
ugandan_village/health-advice_1,cf+aesthetic,2668,-39.5422615001133,-28.452668275677127,0.128083866413558,8.856775222459882,31.75324470730561,67.81010191021548,4.261325666679041,-1.2675088446775058,64.52
ugandan_village/health-advice_2,cf+aesthetic,2324,-35.17433751743375,-23.22431450280806,0.106474079501965,-13.677497069628124,11.704533746980625,63.82366921118884,1.9144548410865219,1.8805184877602863,54.7
ugandan_village/friendship-12,cf+aesthetic,20163,-23.494593056346044,-22.62558041367666,0.1043793697175773,-21.30057634021406,27.35485986070588,77.89784940967454,6.897112211777645,4.618221925690205,131.29
ugandan_village/health-advice_6,cf+aesthetic,1052,-42.48223072717332,-26.89367616400278,0.1521510172382577,20.1426257380276,55.13808801645283,64.0086552888145,3.39428065874383,5.259848566995008,24.31
ugandan_village/health-advice_3,cf+aesthetic,12116,-28.434731246308328,-21.032392622042625,0.1569764733453722,31.299232941614147,86.69150044237672,72.50420722692857,7.902614059891557,7.904358537796576,51.2
ugandan_village/health-advice_7,cf+aesthetic,6413,-26.93403212942919,-23.818009028272748,0.1564220507621231,3.1143947061775696,72.78087729000035,76.56484943338097,3.0211814546475337,2.0792583717795967,42.05
ugandan_village/health-advice_13,cf+aesthetic,709,-34.714548802946595,-32.088122605363985,0.0986643157929461,-14.582212361810901,-9.40711131568748,64.73812746001724,2.2192086838261305,-3.432129544153207,36.89
ugandan_village/health-advice_12,cf+aesthetic,4544,-28.96670314209786,-24.317121918720854,0.1569148605739782,21.2324140828381,32.49307500243088,72.91143759524779,2.98125821877508,3.521749090492485,47.35
ugandan_village/health-advice_14,cf+aesthetic,1686,-44.82984293193717,-25.857519788918207,0.1441570012263706,8.603594728135135,64.90096496808734,73.4916632680827,4.811343476328092,4.4338943337397465,29.27
ugandan_village/health-advice_15,cf+aesthetic,213,-39.31623931623932,-37.16814159292036,0.1380429995914357,17.579107986606058,18.11370930640607,63.09174902899055,14.779633761347803,15.649414239559125,15.09
ugandan_village/health-advice_17,cf+aesthetic,314,-30.22222222222222,-20.707070707070706,0.1193720735944742,-24.482264240545888,-20.697219623063287,62.50837031147331,4.591996425815164,3.537313536037615,8.58
urban_streets/brasilia,cf+aesthetic,4,0.0,0.0,0.044036937414298,4.039105487317,2.064974457213275,54.58708705214688,16.506887913995925,16.546329856539327,8.2
urban_streets/irvine2,cf+aesthetic,0,-100.0,-100.0,0.0475192034412553,21.48861683362196,7.585092069437984,51.67653106097664,13.309498158696789,15.398522806678246,7.78
ugandan_village/health-advice_9,cf+aesthetic,9391,-27.477025252915283,-22.45892164148295,0.1177812608355796,-15.981290446348337,-19.05935920999571,65.61945534990483,1.2445721001239238,-1.528413074441227,103.09
ugandan_village/health-advice_11,cf+aesthetic,3395,-36.778398510242084,-25.59719482796406,0.0990562583340799,-11.244257202261068,18.816834153125466,65.60870581560728,1.4334944121721827,-2.223368998634427,110.88
urban_streets/los-angeles,cf+aesthetic,5,-44.44444444444444,-16.666666666666668,0.0404595072454358,-7.768689094661239,-3.7489523347639517,49.80976725487109,2.03663483421513,3.1551074116279496,17.89
urban_streets/new-delhi,cf+aesthetic,0,-100.0,-100.0,0.0382130958805297,4.413202853564357,1.9369883215739725,52.543345127466566,6.28538155430069,5.8279317942633035,16.49
urban_streets/new-york,cf+aesthetic,21,-64.40677966101696,-32.25806451612903,0.0419612265346298,-16.86420429851514,-13.335116500110482,44.61205999710319,0.5705282523970802,-0.12804556659695504,25.35
ugandan_village/health-advice_10,cf+aesthetic,16593,-31.68793742280774,-21.199601082775324,0.1392843426354181,18.31731921248907,57.476838478138816,74.52373716433735,5.043349978273902,5.303518554209533,148.09
urban_streets/london,cf+aesthetic,2,-50.0,-33.333333333333336,0.0280040662254308,-4.4791368431855245,-5.461617147161097,50.720196284598615,4.19529588692152,4.366310855235783,72.81
urban_streets/walnut-creek,cf+aesthetic,1,-83.33333333333333,,0.0484099944927686,6.959755217371324,25.58811069945086,57.65104844170628,15.949391160552393,13.714243646259963,9.85
zebras,cf+aesthetic,495,-13.763066202090592,6.681034482758621,0.1705605015824589,9.671658652638433,57.928135591625185,28.536326901409872,-1.520241562989843,-17.608107041596213,1.72
windsurfers,cf+aesthetic,3610,-19.795600977560543,-12.506059137178866,0.2098861520438038,-11.16048654295653,-8.030814143571815,23.85130698098578,-33.951646269716036,-17.219453193354973,11.26
urban_streets/bologna,cf+aesthetic,3,-82.3529411764706,-72.72727272727273,0.0272611858772979,-0.5713893006377503,0.22026275670129694,51.07531901950259,5.469403490300596,4.271567177312745,107.53
urban_streets/vienna,cf+aesthetic,1,-75.0,-75.0,0.0349753745057664,-1.884869461085686,-2.729772177195074,49.2457339002839,1.2305380220239366,0.8185864408674924,45.7
urban_streets/savannah,cf+aesthetic,0,-100.0,-100.0,0.0289530756120875,-3.515859382619149,-1.2845187649124215,45.32949807168034,-1.32343866343192,-1.6043272283936207,66.34
ugandan_village/health-advice_16,cf+aesthetic,12426,-38.53079396487757,-26.43419572553431,0.0836079691009623,-25.41495880470918,-10.70742954189681,68.8381322330259,3.4281983981391893,-3.4682956595223025,180.84
ceo_club,cf+cross+sep,114,-34.857142857142854,-29.62962962962963,0.1853113471021131,-16.979650641304556,-1.829575315086836,82.45391800299133,8.811258696114697,8.514291200106204,2.09
dutch_criticism,cf+cross+sep,107,-42.16216216216216,-17.05426356589147,0.2184319420714752,65.5528768135345,124.67817073939923,61.92883778687676,23.714498584718903,26.00918251850969,2.03
blumenau_drug,cf+cross+sep,349,-46.22496147919877,-40.64625850340136,0.1565159074259133,21.677353955045735,52.019672599787995,73.5174658899569,20.26989668809747,12.594281492225512,4.58
dolphins,cf+cross+sep,195,-23.828125,-13.333333333333334,0.0759013072952736,-16.444665481325455,-27.211833681476616,49.048252455698794,18.024329578394756,8.180432628389143,5.37
elite,cf+cross+sep,107,-37.42690058479532,-14.4,0.1851475734405633,5.314600315205483,11.573024945946491,67.72902333090767,8.297502415830941,9.890279928866166,2.82
cs_department,cf+cross+sep,2510,-16.749585406301826,-16.749585406301826,0.1833696104226022,6.671834430566912,14.650936590665241,58.09314331321935,22.89850893978935,25.328080109831728,9.25
adjnoun,cf+cross+sep,5061,-25.29889298892989,-18.502415458937197,0.167511786435705,13.566491196732256,85.42879417250045,72.73376079604265,11.8472980808982,11.407848419756347,14.94
celegans_interactomes/BPmaps,cf+cross+sep,81,-49.68944099378882,-10.0,0.0323321879636676,-30.789431028383547,-21.220148184314127,55.683720627318046,9.920543626791448,7.333121225201481,19.71
fullerene_structures/C180,cf+cross+sep,75,-10.714285714285714,-8.536585365853659,0.0797071948710178,-10.92143151995136,-11.611012222026645,61.16573343465816,0.5737000623993712,1.1649629164138207,17.06
football,cf+cross+sep,3326,-39.96389891696751,-27.252843394575677,0.1425374915952831,-22.280738798561156,-8.366848653386619,70.52801167753,9.430413215648494,5.274623625835958,23.66
football_tsevans,cf+cross+sep,3326,-39.96389891696751,-27.252843394575677,0.1425374915952831,-22.280738798561156,-8.366848653386619,70.52801167753,9.430413215648494,5.274623625835958,24.3
fullerene_structures/C240,cf+cross+sep,103,-6.363636363636363,-6.363636363636363,0.0704500275266502,-9.5676425203646,-9.39795440340939,60.99218723425463,0.3615997374721555,0.6262263143498428,25.94
facebook_organizations/S2,cf+cross+sep,7195,-19.392785122115168,-15.033065658951346,0.1202278847163454,22.673617305786575,33.517472688636445,63.16787929529494,27.47586667820466,23.182938733484356,38.73
fullerene_structures/C60,cf+cross+sep,22,-8.333333333333334,0.0,0.1511002806228752,-2.4231908847497436,1.561388021330202,63.58659105774397,0.4187765544714818,0.13406570682260327,4.62
fullerene_structures/C260,cf+cross+sep,109,-15.503875968992247,-12.8,0.0622538846652288,-15.037311808976373,-16.209977821931858,61.477697666364094,1.3031627143444218,1.156567190911941,29.44
kangaroo,cf+cross+sep,311,-33.261802575107296,-26.128266033254157,0.317493329103541,35.383029440871255,114.96407283475709,40.52501466076629,87.99953577525378,53.44241727486767,1.39
interactome_pdz,cf+cross+sep,58,-34.09090909090909,-23.68421052631579,0.0487789933541984,-28.171477368966844,-18.589618690839746,53.61248021136733,13.251830729536488,3.510014970373879,7.12
karate/77,cf+cross+sep,35,-47.76119402985075,-32.69230769230769,0.140835803663734,-7.115004852782871,14.618568474960165,51.95380800108743,33.63215744835834,38.342015550680244,2.28
karate/78,cf+cross+sep,43,-36.76470588235294,-24.56140350877193,0.1398470268884835,-13.085626591891195,9.911779836017038,57.737489965802006,50.567546574434985,54.00233636683491,2.51
game_thrones,cf+cross+sep,1542,-30.85201793721973,-14.853672004417449,0.1135090782205687,20.271420134161854,22.66166313488785,59.6188260566211,29.488270256293905,26.09735173590651,14.16
lesmis,cf+cross+sep,541,-27.088948787061994,-21.021897810218977,0.1331827820052466,25.822153055891516,63.9663597709372,55.93431690064714,23.719588223997796,20.850388653251926,7.26
malaria_genes/HVR_3,cf+cross+sep,33,-46.774193548387096,-34.0,0.1615104607185696,3.39208661052369,11.331555793893935,31.56836500780548,32.28043046545623,70.08849566015189,0.68
fullerene_structures/C320,cf+cross+sep,135,-16.666666666666668,-11.764705882352942,0.0607331054986524,-8.844502208435895,-5.425116285172979,61.28381096743442,1.0977394748767535,3.2442560641108553,40.05
marvel_partnerships,cf+cross+sep,7,-66.66666666666667,-22.22222222222222,0.0398389777473614,6.653769429888348,28.16529816003519,54.15237984375196,14.987448348924246,6.787886781562754,5.78
macaque_neural,cf+cross+sep,2367,-10.81386586284853,-9.136276391554702,0.1873497926193975,-5.332146421786502,4.701245815802183,43.5646524814647,16.76516760754845,11.611509136490922,10.93
montreal,cf+cross+sep,100,-41.1764705882353,-27.536231884057973,0.2237421556601234,25.916067189834898,95.82921422309252,41.68089380879198,-7.654144213041151,-8.194570152017521,1.83
new_guinea_tribes,cf+cross+sep,67,-40.70796460176991,-20.238095238095237,0.3088773762480335,5.297181433409488,18.08838079314644,46.90716302138739,77.79302806345784,19.118887874334728,0.76
november17,cf+cross+sep,72,-25.77319587628866,-20.0,0.2604134885000073,24.73267530689926,60.83180187497598,47.653265475234726,37.23784756643844,66.61652296948797,1.65
mist/genetic_mouse,cf+cross+sep,4,-71.42857142857143,-60.0,0.0380320474114918,-11.550693154329887,-4.083394683562525,62.64627628200733,25.759749112370663,20.103365937434635,8.31
london_transport,cf+cross+sep,33,-48.4375,3.125,0.023376656697123,-17.344668091421372,-19.701555909892672,40.74037690262176,-0.8792365318346046,-4.285880315095692,21.52
plant_pol_vazquez/All sites pooled,cf+cross+sep,129,-47.3469387755102,-31.382978723404257,0.148706850203705,-12.378903852127625,17.091291934978752,59.35448347956601,6.570746608654227,2.6388982760917647,5.63
mist/ppi_zebrafish,cf+cross+sep,5,-54.54545454545455,0.0,0.0832182223546058,-6.266114822132508,3.154096213224292,44.19403751531583,21.71246606478923,21.721030598946967,13.42
revolution,cf+cross+sep,5,0.0,0.0,0.094271814020498,-39.1002524123823,-25.4344849426858,48.42076603770793,36.95174295136054,31.146218318552737,6.15
terrorists_911,cf+cross+sep,139,-14.197530864197532,-9.74025974025974,0.1082615725942563,1.195103369669971,15.132819297701177,54.56069870384987,23.15577313943336,9.215303711605,4.77
