graph,tags,nodes,edges,algorithm,crossings,mean_edge_length,edge_length_var,path_continuity,runtime_s,status
ugandan_village/health-advice_15,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",117,196,"edge_relaxation_embeddedness(kr=0.1,kw=0.05)",315,0.10135984073350493,0.0027910595838199184,55.43911059338535,5.72,ok
ugandan_village/health-advice_17,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",63,146,"edge_relaxation_embeddedness(kr=0.1,kw=0.05)",389,0.11915024399094046,0.005913610757824161,62.05289892945353,5.54,ok
ugandan_village/health-advice_14,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",120,326,"edge_relaxation_embeddedness(kr=0.1,kw=0.05)",2146,0.09687631160607603,0.0035543632948708,72.75509423309471,33.34,ok
ugandan_village/health-advice_12,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",218,534,"edge_relaxation_embeddedness(kr=0.1,kw=0.05)",5891,0.1385485819372237,0.004021435756523065,69.9529605971994,50.73,ok
urban_streets/brasilia,"[""Metadata"", ""Roads"", ""Transportation"", ""Unweighted""]",179,230,"edge_relaxation_embeddedness(kr=0.1,kw=0.05)",4,0.042771767063912454,0.00019447674140020036,47.39375059507942,7.03,ok
urban_streets/irvine2,"[""Metadata"", ""Roads"", ""Transportation"", ""Unweighted""]",178,189,"edge_relaxation_embeddedness(kr=0.1,kw=0.05)",1,0.03890090433889382,0.0003407019705630815,45.12474696313142,7.3,ok
urban_streets/los-angeles,"[""Metadata"", ""Roads"", ""Transportation"", ""Unweighted""]",240,339,"edge_relaxation_embeddedness(kr=0.1,kw=0.05)",6,0.043283882746176595,0.00017458724987432056,48.25124439232884,17.68,ok
ugandan_village/health-advice_9,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",173,623,"edge_relaxation_embeddedness(kr=0.1,kw=0.05)",11696,0.12257856510392467,0.0044645382743783895,67.46707225417151,109.88,ok
urban_streets/new-delhi,"[""Metadata"", ""Roads"", ""Transportation"", ""Unweighted""]",252,328,"edge_relaxation_embeddedness(kr=0.1,kw=0.05)",1,0.0353468372488796,0.00011938529810574428,49.36478196689679,13.73,ok
urban_streets/new-york,"[""Metadata"", ""Roads"", ""Transportation"", ""Unweighted""]",248,418,"edge_relaxation_embeddedness(kr=0.1,kw=0.05)",52,0.046432280245643914,0.0001882838061604944,44.17209205472146,17.04,ok
ugandan_village/health-advice_10,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",204,820,"edge_relaxation_embeddedness(kr=0.1,kw=0.05)",20602,0.11620484488848996,0.00357163169886125,71.06501967527771,143.33,ok
urban_streets/walnut-creek,"[""Metadata"", ""Roads"", ""Transportation"", ""Unweighted""]",169,196,"edge_relaxation_embeddedness(kr=0.1,kw=0.05)",1,0.04402119235355144,0.00025603866024943243,50.072031445482615,5.7,ok
urban_streets/london,"[""Metadata"", ""Roads"", ""Transportation"", ""Unweighted""]",488,729,"edge_relaxation_embeddedness(kr=0.1,kw=0.05)",3,0.029908234241389508,7.035432797823489e-05,48.75064871401967,74.2,ok
zebras,"[""Animal"", ""Metadata"", ""Social"", ""Unweighted""]",23,105,"edge_relaxation_embeddedness(kr=0.1,kw=0.05)",500,0.13497914186843982,0.008140924918565226,40.786433835087706,2.65,ok
windsurfers,"[""Offline"", ""Social"", ""Weighted""]",43,336,"edge_relaxation_embeddedness(kr=0.1,kw=0.05)",4031,0.22460724609506477,0.009625150078920928,27.504098961395975,9.62,ok
urban_streets/vienna,"[""Metadata"", ""Roads"", ""Transportation"", ""Unweighted""]",467,691,"edge_relaxation_embeddedness(kr=0.1,kw=0.05)",4,0.036140954576776435,0.0001039480898571235,48.73301826057619,58.05,ok
ugandan_village/health-advice_16,"[""Multilayer"", ""Offline"", ""Social"", ""Unweighted""]",349,862,"edge_relaxation_embeddedness(kr=0.1,kw=0.05)",17006,0.11937296842757122,0.0026023163083959775,64.7574727718507,130.58,ok
urban_streets/bologna,"[""Metadata"", ""Roads"", ""Transportation"", ""Unweighted""]",541,771,"edge_relaxation_embeddedness(kr=0.1,kw=0.05)",15,0.027538717450174215,8.388015757299746e-05,48.52065001021103,145.94,ok
urban_streets/savannah,"[""Metadata"", ""Roads"", ""Transportation"", ""Unweighted""]",584,958,"edge_relaxation_embeddedness(kr=0.1,kw=0.05)",2,0.029411768164281735,6.866098153377217e-05,45.94154516211221,94.99,ok
